FluxView - FluxMed acquisition system
Signal file
Serial Number	:
SW version:	1.20h-OX-CO2	File version:	1.13
Sampling rate:	256 Hz
Time	Flow	Volume	Paw	Pes	Ptpulm	Pga	Ptdiaf	CO2	
1405.82421900	-0.4	23045	0.1	1.7	-1.6	2.1	0.4	28.4	
1405.82812500	-0.3	23045	0.0	1.7	-1.7	2.1	0.4	28.4	
1405.83203100	-0.2	23045	0.0	1.7	-1.7	1.9	0.2	28.3	
1405.83593800	-0.1	23045	0.1	1.7	-1.6	1.9	0.2	28.3	
1405.83984400	0.0	23045	0.0	1.7	-1.7	2.1	0.4	28.3	
1405.84375000	0.1	23045	0.1	1.6	-1.4	1.9	0.3	28.3	
1405.84765600	0.3	23045	0.1	1.7	-1.6	2.1	0.4	28.2	
1405.85156300	0.6	23045	0.1	1.7	-1.6	2.1	0.4	28.2	
1405.85546900	0.8	23045	0.0	1.9	-1.9	2.1	0.2	28.2	
1405.85937500	0.9	23045	0.0	1.9	-1.9	2.3	0.4	28.2	
1405.86328100	1.0	23045	0.0	1.9	-1.9	2.1	0.2	28.2	
1405.86718800	0.9	23045	0.3	2.1	-1.8	2.1	0.0	28.2	
1405.87109400	0.8	23045	0.1	1.9	-1.8	2.3	0.4	28.2	
1405.87500000	0.6	23045	0.1	2.1	-1.9	2.1	0.0	28.2	
1405.87890600	0.4	23045	0.1	1.9	-1.8	2.1	0.2	28.2	
1405.88281300	0.3	23045	0.1	1.9	-1.8	2.1	0.2	28.2	
1405.88671900	0.2	23045	0.1	1.9	-1.8	2.3	0.4	28.2	
1405.89062500	0.0	23045	0.1	1.9	-1.8	2.3	0.4	28.2	
1405.89453100	-0.1	23045	0.0	1.7	-1.7	2.1	0.4	28.2	
1405.89843800	-0.2	23045	0.0	1.9	-1.9	2.1	0.2	28.2	
1405.90234400	-0.2	23045	0.1	1.7	-1.6	2.1	0.4	28.2	
1405.90625000	-0.2	23045	0.1	1.9	-1.8	1.9	0.0	28.2	
1405.91015600	-0.2	23045	0.0	1.9	-1.9	1.9	0.0	28.2	
1405.91406300	-0.1	23045	0.1	1.6	-1.4	1.9	0.3	28.2	
1405.91796900	-0.1	23045	0.1	1.6	-1.4	2.1	0.5	28.2	
1405.92187500	-0.1	23045	0.1	1.6	-1.4	1.9	0.3	28.2	
1405.92578100	-0.1	23045	0.1	1.6	-1.4	1.9	0.3	28.3	
1405.92968800	-0.1	23045	0.1	1.6	-1.4	1.9	0.3	28.3	
1405.93359400	-0.2	23045	0.1	1.6	-1.4	1.7	0.1	28.3	
1405.93750000	-0.3	23045	0.1	1.6	-1.4	1.7	0.1	28.3	
1405.94140600	-0.5	23045	0.1	1.4	-1.3	1.7	0.3	28.3	
1405.94531300	-0.6	23045	0.3	1.6	-1.3	1.7	0.1	28.3	
1405.94921900	-0.7	23045	0.3	1.4	-1.1	1.7	0.3	28.3	
1405.95312500	-0.6	23045	0.1	1.4	-1.3	1.7	0.3	28.3	
1405.95703100	-0.5	23045	0.1	1.4	-1.3	1.6	0.2	28.3	
1405.96093800	-0.4	23045	0.1	1.6	-1.4	1.7	0.1	28.3	
1405.96484400	-0.3	23045	0.1	1.4	-1.3	1.6	0.2	28.3	
1405.96875000	-0.1	23045	0.0	1.4	-1.4	1.7	0.3	28.3	
1405.97265600	-0.1	23045	0.1	1.4	-1.3	1.7	0.3	28.3	
1405.97656300	-0.2	23045	0.0	1.6	-1.6	1.7	0.1	28.3	
1405.98046900	-0.3	23045	0.1	1.6	-1.4	1.9	0.3	28.3	
1405.98437500	-0.5	23045	0.1	1.7	-1.6	1.9	0.2	28.3	
1405.98828100	-0.8	23045	0.1	1.7	-1.6	2.1	0.4	28.3	
1405.99218800	-1.1	23045	0.0	1.7	-1.7	2.1	0.4	28.3	
1405.99609400	-1.3	23045	0.1	1.9	-1.8	2.1	0.2	28.3	
1406.00000000	-1.3	23045	0.0	1.7	-1.7	2.1	0.4	28.3	
1406.00390600	-1.0	23045	0.1	1.9	-1.8	2.1	0.2	28.3	
1406.00781300	-0.7	23045	0.1	1.7	-1.6	2.1	0.4	28.4	
1406.01171900	-0.4	23045	0.0	1.9	-1.9	2.1	0.2	28.4	
1406.01562500	-0.2	23045	0.1	1.9	-1.8	2.3	0.4	28.3	
1406.01953100	-0.1	23045	0.0	2.1	-2.1	2.4	0.3	28.3	
1406.02343800	-0.1	23045	0.0	2.1	-2.1	2.3	0.2	28.3	
1406.02734400	-0.1	23045	0.0	2.1	-2.1	2.4	0.3	28.2	
1406.03125000	-0.2	23045	0.0	2.3	-2.3	2.4	0.1	28.2	
1406.03515600	-0.2	23045	0.0	2.4	-2.4	2.4	0.0	28.2	
1406.03906300	-0.1	23045	0.0	2.4	-2.4	2.6	0.2	28.1	
1406.04296900	0.0	23045	0.1	2.4	-2.3	2.6	0.2	28.1	
1406.04687500	0.0	23045	0.0	2.4	-2.4	2.6	0.2	28.1	
1406.05078100	0.1	23045	0.0	2.6	-2.6	2.8	0.2	28.2	
1406.05468800	0.3	23045	0.1	2.8	-2.6	2.8	0.0	28.2	
1406.05859400	0.3	23045	0.1	2.8	-2.6	2.8	0.0	28.3	
1406.06250000	0.3	23045	0.1	2.6	-2.4	2.9	0.4	28.3	
1406.06640600	0.2	23045	0.1	2.8	-2.6	2.9	0.2	28.4	
1406.07031300	0.1	23045	0.0	2.8	-2.8	2.9	0.2	28.4	
1406.07421900	0.1	23045	0.0	2.9	-2.9	2.9	0.0	28.5	
1406.07812500	0.1	23045	0.0	2.9	-2.9	3.1	0.2	28.5	
1406.08203100	0.0	23045	0.0	2.9	-2.9	3.1	0.2	28.5	
1406.08593800	0.0	23045	0.1	2.8	-2.6	3.1	0.4	28.5	
1406.08984400	0.0	23045	0.1	2.9	-2.8	3.1	0.2	28.5	
1406.09375000	0.0	23045	0.0	2.9	-2.9	3.1	0.2	28.5	
1406.09765600	0.0	23045	0.0	2.9	-2.9	3.1	0.2	28.5	
1406.10156300	0.0	23045	0.0	2.9	-2.9	3.1	0.2	28.5	
1406.10546900	0.0	23045	0.0	2.9	-2.9	3.3	0.3	28.5	
1406.10937500	0.0	23045	0.0	2.9	-2.9	3.3	0.3	28.5	
1406.11328100	0.0	23045	0.0	2.9	-2.9	3.3	0.3	28.5	
1406.11718800	0.0	23045	-0.1	2.9	-3.1	3.3	0.3	28.5	
1406.12109400	0.0	23045	0.0	3.1	-3.1	3.3	0.1	28.5	
1406.12500000	0.0	23045	0.1	2.9	-2.8	3.3	0.3	28.4	
1406.12890600	0.0	23045	0.0	2.9	-2.9	3.3	0.3	28.4	
1406.13281300	0.0	23045	0.0	2.9	-2.9	3.3	0.3	28.5	
1406.13671900	0.0	23045	0.1	2.9	-2.8	3.3	0.3	28.5	
1406.14062500	0.0	23045	0.1	3.1	-3.0	3.3	0.1	28.5	
1406.14453100	0.0	23045	0.1	2.9	-2.8	3.3	0.3	28.5	
1406.14843800	0.0	23045	0.0	3.1	-3.1	3.3	0.1	28.5	
1406.15234400	0.0	23045	0.0	3.1	-3.1	3.3	0.1	28.5	
1406.15625000	0.0	23045	0.0	3.1	-3.1	3.3	0.1	28.5	
1406.16015600	0.0	23045	0.0	3.1	-3.1	3.4	0.3	28.5	
1406.16406300	-0.1	23045	0.1	3.1	-3.0	3.3	0.1	28.5	
1406.16796900	-0.2	23045	0.0	3.1	-3.1	3.3	0.1	28.5	
1406.17187500	-0.2	23045	0.0	3.1	-3.1	3.3	0.1	28.5	
1406.17578100	-0.2	23045	0.1	3.1	-3.0	3.4	0.3	28.5	
1406.17968800	-0.1	23045	0.0	3.3	-3.3	3.4	0.2	28.4	
1406.18359400	-0.1	23045	0.0	3.1	-3.1	3.6	0.5	28.4	
1406.18750000	-0.1	23045	0.1	3.3	-3.1	3.6	0.4	28.4	
1406.19140600	0.0	23045	0.0	3.3	-3.3	3.6	0.4	28.4	
1406.19531300	0.0	23045	0.1	3.3	-3.1	3.6	0.4	28.4	
1406.19921900	0.0	23045	0.3	3.4	-3.1	3.6	0.2	28.4	
1406.20312500	0.0	23045	0.1	3.3	-3.1	3.6	0.4	28.4	
1406.20703100	0.0	23045	0.3	3.4	-3.1	3.6	0.2	28.4	
1406.21093800	0.0	23045	0.1	3.4	-3.3	3.6	0.2	28.4	
1406.21484400	0.0	23045	0.1	3.3	-3.1	3.6	0.4	28.5	
1406.21875000	0.0	23045	0.1	3.4	-3.3	3.8	0.4	28.5	
1406.22265600	-0.1	23045	0.1	3.4	-3.3	3.8	0.4	28.5	
1406.22656300	-0.2	23045	0.1	3.4	-3.3	3.8	0.4	28.5	
1406.23046900	-0.3	23045	0.3	3.6	-3.3	3.8	0.2	28.5	
1406.23437500	-0.4	23045	0.1	3.6	-3.5	3.8	0.2	28.5	
1406.23828100	-0.3	23045	0.0	3.4	-3.4	3.8	0.4	28.5	
1406.24218800	-0.3	23045	0.1	3.4	-3.3	3.8	0.4	28.5	
1406.24609400	-0.2	23045	0.1	3.6	-3.5	3.8	0.2	28.5	
1406.25000000	-0.2	23045	0.1	3.4	-3.3	3.8	0.4	28.5	
1406.25390600	-0.2	23045	0.1	3.4	-3.3	3.8	0.4	28.4	
1406.25781300	-0.3	23045	0.1	3.4	-3.3	3.9	0.5	28.4	
1406.26171900	-0.3	23045	0.1	3.6	-3.5	3.9	0.3	28.4	
1406.26562500	-0.4	23045	0.3	3.4	-3.1	3.8	0.4	28.4	
1406.26953100	-0.3	23045	0.0	3.4	-3.4	3.9	0.5	28.4	
1406.27343800	-0.3	23045	0.0	3.6	-3.6	3.9	0.3	28.4	
1406.27734400	-0.3	23045	0.1	3.6	-3.5	3.9	0.3	28.4	
1406.28125000	-0.3	23045	0.1	3.6	-3.5	3.9	0.3	28.4	
1406.28515600	-0.3	23045	0.1	3.6	-3.5	3.9	0.3	28.4	
1406.28906300	-0.2	23045	0.1	3.6	-3.5	3.9	0.3	28.4	
1406.29296900	-0.2	23045	0.1	3.6	-3.5	3.9	0.3	28.4	
1406.29687500	-0.2	23045	0.0	3.6	-3.6	3.9	0.3	28.4	
1406.30078100	-0.3	23045	0.1	3.8	-3.7	3.9	0.1	28.4	
1406.30468800	-0.4	23045	0.1	3.6	-3.5	3.9	0.3	28.4	
1406.30859400	-0.5	23045	0.1	3.6	-3.5	3.9	0.3	28.4	
1406.31250000	-0.8	23045	0.1	3.6	-3.5	3.9	0.3	28.4	
1406.31640600	-1.1	23045	0.0	3.6	-3.6	3.9	0.3	28.4	
1406.32031300	-1.4	23045	0.3	3.8	-3.5	3.9	0.1	28.4	
1406.32421900	-1.6	23045	0.1	3.9	-3.8	3.9	0.0	28.4	
1406.32812500	-1.6	23045	0.0	3.6	-3.6	4.1	0.5	28.4	
1406.33203100	-1.4	23045	0.1	3.8	-3.7	4.1	0.3	28.4	
1406.33593800	-1.3	23045	0.1	3.8	-3.7	4.1	0.3	28.4	
1406.33984400	-1.1	23045	0.1	3.8	-3.7	4.1	0.3	28.4	
1406.34375000	-0.9	23045	0.1	3.8	-3.7	4.1	0.3	28.4	
1406.34765600	-0.8	23045	0.1	3.9	-3.8	3.9	0.0	28.4	
1406.35156300	-0.6	23045	0.1	3.8	-3.7	4.1	0.3	28.4	
1406.35546900	-0.4	23045	0.1	3.9	-3.8	4.1	0.2	28.4	
1406.35937500	-0.2	23045	0.1	3.8	-3.7	4.1	0.3	28.4	
1406.36328100	-0.1	23045	0.1	3.9	-3.8	3.9	0.0	28.4	
1406.36718800	-0.2	23045	0.1	3.8	-3.7	4.1	0.3	28.5	
1406.37109400	-0.3	23045	0.3	3.9	-3.6	4.1	0.2	28.5	
1406.37500000	-0.4	23045	0.1	3.9	-3.8	4.1	0.2	28.5	
1406.37890600	-0.5	23045	0.1	3.8	-3.7	4.1	0.3	28.5	
1406.38281300	-0.5	23045	0.1	3.8	-3.7	4.1	0.3	28.6	
1406.38671900	-0.5	23045	0.1	3.9	-3.8	4.1	0.2	28.6	
1406.39062500	-0.6	23045	0.3	3.6	-3.3	4.1	0.5	28.6	
1406.39453100	-0.6	23045	0.1	3.8	-3.7	3.9	0.1	28.6	
1406.39843800	-0.6	23045	0.1	3.8	-3.7	3.9	0.1	28.6	
1406.40234400	-0.6	23045	0.1	3.8	-3.7	3.9	0.1	28.6	
1406.40625000	-0.7	23045	0.1	3.6	-3.5	3.9	0.3	28.6	
1406.41015600	-0.8	23045	0.1	3.8	-3.7	4.1	0.3	28.6	
1406.41406300	-0.9	23045	0.1	3.8	-3.7	3.9	0.1	28.7	
1406.41796900	-0.8	23045	0.1	3.8	-3.7	4.1	0.3	28.7	
1406.42187500	-0.8	23045	0.1	3.8	-3.7	4.1	0.3	28.6	
1406.42578100	-0.7	23045	0.3	3.8	-3.5	4.1	0.3	28.6	
1406.42968800	-0.8	23045	0.0	3.8	-3.8	4.1	0.3	28.6	
1406.43359400	-0.8	23045	0.1	3.8	-3.7	3.9	0.1	28.6	
1406.43750000	-0.8	23045	0.0	3.6	-3.6	3.9	0.3	28.6	
1406.44140600	-0.8	23045	0.1	3.8	-3.7	3.9	0.1	28.5	
1406.44531300	-0.8	23045	0.1	3.8	-3.7	3.9	0.1	28.5	
1406.44921900	-0.8	23045	0.1	3.8	-3.7	3.9	0.1	28.5	
1406.45312500	-0.8	23045	0.1	3.8	-3.7	3.9	0.1	28.5	
1406.45703100	-0.8	23045	0.1	3.6	-3.5	3.9	0.3	28.5	
1406.46093800	-0.8	23045	0.1	3.8	-3.7	3.9	0.1	28.5	
1406.46484400	-0.8	23045	0.0	3.6	-3.6	3.9	0.3	28.5	
1406.46875000	-0.6	23045	0.1	3.8	-3.7	3.9	0.1	28.6	
1406.47265600	-0.5	23045	0.1	3.8	-3.7	3.9	0.1	28.6	
1406.47656300	-0.4	23045	0.3	3.8	-3.5	3.9	0.1	28.6	
1406.48046900	-0.3	23045	0.1	3.8	-3.7	4.1	0.3	28.6	
1406.48437500	-0.1	23045	0.1	3.6	-3.5	3.9	0.3	28.6	
1406.48828100	-0.1	23045	0.3	3.8	-3.5	3.9	0.1	28.6	
1406.49218800	0.0	23045	0.1	3.8	-3.7	3.9	0.1	28.6	
1406.49609400	0.0	23045	0.0	3.6	-3.6	3.9	0.3	28.7	
1406.50000000	-0.1	23045	0.1	3.6	-3.5	3.9	0.3	28.7	
1406.50390600	-0.3	23045	0.0	3.6	-3.6	3.9	0.3	28.7	
1406.50781300	-0.4	23045	0.0	3.8	-3.8	3.9	0.1	28.7	
1406.51171900	-0.6	23045	0.0	3.6	-3.6	3.9	0.3	28.7	
1406.51562500	-0.5	23045	0.0	3.6	-3.6	3.9	0.3	28.7	
1406.51953100	-0.4	23045	0.1	3.6	-3.5	3.9	0.3	28.7	
1406.52343800	-0.3	23045	0.1	3.6	-3.5	3.9	0.3	28.7	
1406.52734400	-0.3	23045	0.0	3.4	-3.4	3.9	0.5	28.7	
1406.53125000	-0.3	23045	0.1	3.6	-3.5	3.9	0.3	28.7	
1406.53515600	-0.3	23045	0.0	3.6	-3.6	3.9	0.3	28.7	
1406.53906300	-0.3	23045	0.1	3.4	-3.3	3.9	0.5	28.7	
1406.54296900	-0.2	23045	0.0	3.6	-3.6	3.9	0.3	28.7	
1406.54687500	-0.1	23045	0.0	3.6	-3.6	3.9	0.3	28.7	
1406.55078100	-0.1	23045	0.1	3.6	-3.5	3.9	0.3	28.7	
1406.55468800	0.0	23045	0.0	3.6	-3.6	3.8	0.2	28.7	
1406.55859400	0.0	23045	0.0	3.6	-3.6	3.9	0.3	28.7	
1406.56250000	-0.1	23045	0.1	3.6	-3.5	3.9	0.3	28.7	
1406.56640600	-0.1	23045	0.1	3.6	-3.5	3.9	0.3	28.7	
1406.57031300	-0.2	23045	0.1	3.8	-3.7	3.9	0.1	28.7	
1406.57421900	-0.1	23045	-0.1	3.6	-3.8	3.9	0.3	28.7	
1406.57812500	-0.1	23045	0.0	3.8	-3.8	3.9	0.1	28.7	
1406.58203100	-0.1	23045	0.0	3.8	-3.8	3.9	0.1	28.7	
1406.58593800	-0.1	23045	0.0	3.8	-3.8	3.9	0.1	28.7	
1406.58984400	-0.1	23045	0.1	3.9	-3.8	3.9	0.0	28.7	
1406.59375000	-0.1	23045	0.0	3.8	-3.8	4.1	0.3	28.7	
1406.59765600	-0.2	23045	0.0	3.9	-3.9	4.1	0.2	28.7	
1406.60156300	-0.2	23045	0.0	3.8	-3.8	4.1	0.3	28.7	
1406.60546900	-0.1	23045	0.0	3.8	-3.8	3.9	0.1	28.7	
1406.60937500	-0.1	23045	0.1	3.8	-3.7	4.1	0.3	28.7	
1406.61328100	-0.1	23045	0.0	3.6	-3.6	3.9	0.3	28.7	
1406.61718800	-0.1	23045	0.0	3.6	-3.6	3.9	0.3	28.7	
1406.62109400	0.0	23045	0.0	3.8	-3.8	3.9	0.1	28.7	
1406.62500000	0.1	23045	0.0	3.8	-3.8	3.9	0.1	28.7	
1406.62890600	0.3	23045	0.1	3.6	-3.5	3.9	0.3	28.7	
1406.63281300	0.4	23045	0.0	3.6	-3.6	3.9	0.3	28.7	
1406.63671900	0.3	23045	0.0	3.6	-3.6	3.9	0.3	28.7	
1406.64062500	0.2	23045	0.0	3.4	-3.4	3.8	0.4	28.7	
1406.64453100	0.0	23045	0.0	3.4	-3.4	3.8	0.4	28.7	
1406.64843800	-0.3	23045	0.0	3.4	-3.4	3.8	0.4	28.7	
1406.65234400	-0.6	23045	0.0	3.4	-3.4	3.8	0.4	28.7	
1406.65625000	-0.6	23045	0.0	3.3	-3.3	3.6	0.4	28.7	
1406.66015600	-0.6	23045	0.0	3.4	-3.4	3.6	0.2	28.6	
1406.66406300	-0.5	23045	0.1	3.3	-3.1	3.4	0.2	28.6	
1406.66796900	-0.4	23045	-0.1	3.1	-3.3	3.4	0.3	28.6	
1406.67187500	-0.3	23045	0.0	3.1	-3.1	3.4	0.3	28.6	
1406.67578100	-0.2	23045	0.0	2.9	-2.9	3.3	0.3	28.6	
1406.67968800	-0.1	23045	0.0	2.9	-2.9	3.3	0.3	28.6	
1406.68359400	0.0	23045	0.1	2.9	-2.8	3.1	0.2	28.6	
1406.68750000	0.0	23045	0.0	2.8	-2.8	3.3	0.5	28.6	
1406.69140600	0.0	23045	0.0	2.8	-2.8	3.1	0.4	28.6	
1406.69531300	0.0	23045	0.0	2.6	-2.6	2.9	0.4	28.6	
1406.69921900	-0.1	23045	0.1	2.4	-2.3	2.8	0.4	28.6	
1406.70312500	-0.1	23045	-0.1	2.3	-2.4	2.8	0.5	28.5	
1406.70703100	-0.1	23045	-0.3	2.1	-2.4	2.4	0.3	28.5	
1406.71093800	-0.1	23045	0.0	1.9	-1.9	2.4	0.5	28.5	
1406.71484400	-0.1	23045	0.0	1.9	-1.9	2.3	0.4	28.5	
1406.71875000	-0.1	23045	0.0	1.9	-1.9	2.3	0.4	28.5	
1406.72265600	-0.1	23045	-0.1	2.1	-2.2	2.3	0.2	28.5	
1406.72656300	0.0	23045	-0.1	2.3	-2.4	2.4	0.1	28.5	
1406.73046900	0.0	23045	-0.1	2.3	-2.4	2.4	0.1	28.5	
1406.73437500	-0.1	23045	-0.1	2.1	-2.2	2.4	0.3	28.5	
1406.73828100	-0.3	23045	-0.3	2.1	-2.4	2.4	0.3	28.6	
1406.74218800	-0.5	23045	-0.3	2.1	-2.4	2.4	0.3	28.6	
1406.74609400	-0.7	23045	-0.5	1.9	-2.4	2.3	0.4	28.6	
1406.75000000	-0.9	23045	-0.3	1.7	-2.0	2.1	0.4	28.6	
1406.75390600	-0.9	23045	-0.3	1.7	-2.0	2.1	0.4	28.6	
1406.75781300	-0.7	23045	-0.5	1.6	-2.1	1.9	0.3	28.6	
1406.76171900	0.0	23045	-0.7	1.4	-2.1	1.7	0.3	28.6	
1406.76562500	0.9	23045	-0.5	1.2	-1.7	1.6	0.4	28.3	
1406.76953100	2.2	23045	-0.7	0.8	-1.5	1.4	0.6	27.9	
1406.77343800	3.4	23046	-0.7	0.7	-1.4	1.2	0.5	27.5	
1406.77734400	4.6	23046	-0.7	0.7	-1.4	1.2	0.5	27.1	
1406.78125000	5.7	23046	-0.9	0.7	-1.6	1.0	0.3	26.6	
1406.78515600	6.6	23047	-0.9	0.7	-1.6	1.0	0.3	26.2	
1406.78906300	7.0	23047	-1.0	0.7	-1.7	1.0	0.3	25.8	
1406.79296900	6.5	23048	-1.0	0.7	-1.7	0.8	0.1	25.4	
1406.79687500	4.9	23048	-1.2	0.7	-1.9	0.8	0.1	24.1	
1406.80078100	2.3	23048	-1.4	0.8	-2.2	1.0	0.2	22.6	
1406.80468800	-0.8	23048	-1.6	0.8	-2.4	1.0	0.2	21.1	
1406.80859400	-3.9	23048	-1.8	0.7	-2.4	1.0	0.3	19.6	
1406.81250000	-6.5	23047	-1.6	0.7	-2.3	1.0	0.3	18.0	
1406.81640600	-8.4	23047	-1.8	0.5	-2.3	1.0	0.5	16.5	
1406.82031300	-9.3	23046	-1.8	0.5	-2.3	1.0	0.5	15.0	
1406.82421900	-9.2	23045	-1.9	0.5	-2.4	0.8	0.3	13.5	
1406.82812500	-8.3	23045	-1.8	0.3	-2.1	0.8	0.5	12.5	
1406.83203100	-7.1	23044	-1.9	0.1	-2.0	0.7	0.6	11.8	
1406.83593800	-6.1	23044	-1.9	0.0	-1.9	0.5	0.5	9.8	
1406.83984400	-5.4	23044	-2.1	-0.1	-1.9	0.3	0.4	8.6	
1406.84375000	-5.3	23043	-2.3	-0.1	-2.1	0.3	0.4	7.4	
1406.84765600	-5.4	23043	-2.1	-0.3	-1.8	0.0	0.3	6.2	
1406.85156300	-5.5	23043	-2.1	-0.3	-1.8	0.0	0.3	5.0	
1406.85546900	-5.6	23042	-2.4	-0.7	-1.8	-0.1	0.6	3.8	
1406.85937500	-5.4	23042	-2.6	-0.5	-2.1	-0.1	0.4	3.6	
1406.86328100	-4.9	23042	-2.6	-0.8	-1.8	-0.3	0.5	3.5	
1406.86718800	-4.3	23041	-2.6	-0.8	-1.8	-0.3	0.5	3.5	
1406.87109400	-3.8	23041	-2.6	-1.0	-1.6	-0.3	0.7	3.4	
1406.87500000	-3.8	23041	-2.8	-1.2	-1.6	-0.8	0.4	3.4	
1406.87890600	-4.1	23041	-2.9	-1.4	-1.6	-0.7	0.7	3.3	
1406.88281300	-4.6	23040	-2.9	-1.4	-1.6	-0.8	0.6	3.5	
1406.88671900	-5.1	23040	-3.3	-1.6	-1.8	-1.0	0.6	3.5	
1406.89062500	-5.4	23040	-3.3	-1.9	-1.4	-1.2	0.7	3.5	
1406.89453100	-5.8	23039	-3.3	-1.7	-1.6	-1.4	0.3	3.6	
1406.89843800	-5.9	23039	-3.6	-1.9	-1.8	-1.4	0.5	3.7	
1406.90234400	-6.0	23038	-3.6	-2.1	-1.6	-1.6	0.5	3.7	
1406.90625000	-6.2	23038	-3.6	-2.1	-1.6	-1.7	0.4	4.3	
1406.91015600	-5.9	23038	-3.8	-2.1	-1.8	-1.7	0.4	4.4	
1406.91406300	-4.4	23037	-3.1	-2.1	-1.1	-1.9	0.2	4.6	
1406.91796900	-1.0	23037	-2.3	-2.4	0.1	-1.9	0.5	4.8	
1406.92187500	3.8	23038	-1.4	-2.6	1.2	-2.1	0.5	4.8	
1406.92578100	9.4	23038	-0.3	-2.8	2.4	-2.3	0.5	4.7	
1406.92968800	15.3	23039	0.5	-2.9	3.4	-2.4	0.6	4.7	
1406.93359400	20.8	23041	1.0	-3.1	4.1	-2.6	0.6	4.7	
1406.93750000	25.7	23042	1.0	-3.3	4.3	-2.8	0.5	4.7	
1406.94140600	29.2	23044	1.8	-3.4	5.2	-2.9	0.5	4.6	
1406.94531300	31.2	23046	2.1	-3.8	5.9	-3.1	0.7	4.6	
1406.94921900	32.4	23048	2.3	-3.9	6.2	-3.3	0.7	4.1	
1406.95312500	33.6	23050	2.6	-3.9	6.6	-3.4	0.5	3.9	
1406.95703100	34.9	23053	2.6	-4.3	6.9	-3.8	0.5	3.7	
1406.96093800	36.3	23055	2.4	-4.5	6.9	-3.9	0.6	3.4	
1406.96484400	37.3	23058	2.4	-4.7	7.1	-4.1	0.6	3.2	
1406.96875000	37.8	23060	2.6	-4.7	7.3	-4.3	0.4	3.0	
1406.97265600	38.0	23062	2.9	-4.8	7.8	-4.3	0.5	2.7	
1406.97656300	38.2	23065	3.5	-4.8	8.3	-4.5	0.3	2.5	
1406.98046900	38.5	23067	3.3	-5.0	8.3	-4.5	0.5	2.2	
1406.98437500	38.9	23070	3.6	-5.2	8.8	-4.7	0.5	2.0	
1406.98828100	39.3	23073	3.6	-5.2	8.8	-4.8	0.4	1.8	
1406.99218800	39.6	23075	3.5	-5.4	8.9	-4.8	0.6	1.6	
1406.99609400	39.8	23078	3.5	-5.5	9.0	-5.0	0.5	1.4	
1407.00000000	39.9	23080	3.8	-5.4	9.2	-5.2	0.2	1.1	
1407.00390600	40.3	23083	4.0	-5.7	9.7	-5.2	0.5	0.9	
1407.00781300	40.9	23086	4.0	-5.7	9.7	-5.4	0.3	0.7	
1407.01171900	41.6	23088	4.2	-5.9	10.1	-5.4	0.5	0.5	
1407.01562500	42.3	23091	3.8	-5.9	9.7	-5.5	0.4	0.4	
1407.01953100	42.9	23094	3.8	-5.9	9.7	-5.5	0.4	0.3	
1407.02343800	43.4	23097	3.8	-6.1	9.9	-5.5	0.6	0.3	
1407.02734400	43.8	23100	3.8	-6.1	9.9	-5.7	0.4	0.2	
1407.03125000	44.3	23102	4.0	-6.1	10.1	-5.7	0.4	0.2	
1407.03515600	44.9	23105	4.2	-6.3	10.4	-5.7	0.6	0.1	
1407.03906300	45.5	23108	4.0	-6.3	10.3	-5.7	0.6	0.1	
1407.04296900	45.8	23111	4.0	-6.1	10.1	-5.7	0.4	0.0	
1407.04687500	45.8	23114	3.8	-6.1	9.9	-5.9	0.2	0.0	
1407.05078100	45.7	23117	4.0	-6.3	10.3	-5.9	0.4	0.0	
1407.05468800	45.5	23120	4.2	-6.3	10.4	-5.9	0.4	0.0	
1407.05859400	45.4	23123	4.0	-6.4	10.4	-5.9	0.5	0.0	
1407.06250000	45.6	23126	4.2	-6.4	10.6	-5.9	0.5	0.0	
1407.06640600	45.8	23129	4.2	-6.3	10.4	-6.1	0.2	0.0	
1407.07031300	46.0	23132	4.0	-6.3	10.3	-6.1	0.2	0.0	
1407.07421900	46.0	23135	4.2	-6.3	10.4	-6.1	0.2	0.0	
1407.07812500	46.0	23138	4.0	-6.3	10.3	-6.1	0.2	0.0	
1407.08203100	46.0	23141	4.4	-6.3	10.6	-5.9	0.4	0.0	
1407.08593800	46.2	23144	4.2	-6.4	10.6	-6.1	0.3	0.0	
1407.08984400	46.5	23147	4.2	-6.4	10.6	-6.1	0.3	0.0	
1407.09375000	46.9	23150	4.2	-6.4	10.6	-6.1	0.3	0.0	
1407.09765600	47.3	23153	4.2	-6.4	10.6	-6.1	0.3	0.0	
1407.10156300	47.6	23156	4.2	-6.4	10.6	-6.1	0.3	0.0	
1407.10546900	47.9	23159	4.2	-6.3	10.4	-6.1	0.2	0.0	
1407.10937500	48.1	23163	4.2	-6.4	10.6	-6.1	0.3	0.0	
1407.11328100	48.3	23166	4.2	-6.3	10.4	-6.1	0.2	0.0	
1407.11718800	48.3	23169	4.2	-6.4	10.6	-6.1	0.3	0.0	
1407.12109400	48.3	23172	4.0	-6.3	10.3	-6.1	0.2	0.0	
1407.12500000	48.3	23175	4.0	-6.1	10.1	-6.1	0.0	0.0	
1407.12890600	48.3	23178	4.0	-6.1	10.1	-6.1	0.0	0.0	
1407.13281300	48.3	23181	4.0	-6.1	10.1	-5.9	0.2	0.0	
1407.13671900	48.4	23185	4.0	-6.1	10.1	-5.9	0.2	0.0	
1407.14062500	48.6	23188	4.2	-6.1	10.3	-5.9	0.2	0.0	
